"Checkbox","Prebook Description","Special Order Qty","Item No","Substituted Item","Qty","Order Multiple","Average Sales Last 4 Weeks","On Hold","Promotion Lift %","Wholesale Discount %","Retail Price","Net Wholesale Price","Wholesale Price","Order Line Type","DMIN Default","OSTAT New","NAV Order No","Days Until out of Stock","Days in Stock","Average Sales Last 13 Weeks","Allowed Dmin Change","Life Cycle Status","Line Up Status","Sales Last Week","Forecast for Order Period","4 Week Forecast","Days in Stock Order","Special Order No","Un-Scheduled Order","Web Title","Forecast + Safety Stock","Promotional Demand","Label","Pet Size","Life Stage","Product Type","Merchandise Division","Department","Category","Sub-Category","Undelivered","Constrained","Brand","DMIN New","DMAX New","Order Id","Item Id","Store No","Store","Warehouse No","Order Date","Picking Date","Est. Delivery Date","Warehouse","Extended Net Wholesale Price","Extended Retail Price","Transferred Date","Created","Constrained Recommended Qty","Item Description","UnConstrained Qty","Qty On Hand","Weight","Volume","Pallets","Open sales order quantity","Order Period","Order Exceptions","Days until safety stock on hand","Original Item No","Purchase Units","In Promotion","Additional Lead Time","Cost of Sales Last Week","End of order period","Comment","NBO","Gross Margin %","WOSUnconstrained","WOSconstrained","Wholesale Gross Margin %","Order Qty Last Week","Stock Total"
"","","","6750602","","0","1","0","","0","","5.99","3","3","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0.07","0.2262","0","","false","Catnip Bag","0","0","BRAND","","","CATNIP & GRASS","Cat","Hardlines","General Merchandise","Toys","0","No","CATIT","1","999999","355142","69139777","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","CATIT LOOSE CATNIP 0.5OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.9165","",""
"","","","50207","","0","1","0","","0","","26.99","14.84","14.84","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Tropical Carnival Gourmet Rabbit Food","0","0","BRAND","","","PELLETS & EXTRUDED","Specialty","Small Animal","Feeding","Food","0","No","BROWNS","1","999999","355142","69140059","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRN TRP CRN GRMT RBT FD 5LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","45.0167","",""
"","","","6467889","","0","1","0","","0","","9.99","5","5","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0.03","0.136","0","","false","Catnip Bag","0","0","BRAND","","","CATNIP & GRASS","Cat","Hardlines","General Merchandise","Toys","0","No","CATIT","1","999999","355142","69140808","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","CATIT LOOSE CATNIP 2OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.9499","",""
"","","","V5121","","0","1","0","","0","","23.99","13.05","13.05","Scheduled Order","2","Auto","210260299","0","0","0.15","All","LST","REG-1","0","0.09","0.3568","0","","false","No Mark! Cat Spray","2","0","BRAND","","","REPELLENTS","Cat","Hardlines","General Merchandise","Training & Electronics","0","No","PET ORGANICS","2","999999","355142","69162182","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PORG CT NO MARK SPRAY 16OZ","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","13","13","45.6023","",""
"","","","Y0770","","0","1","0","","0","","34.99","21","21","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0.01","0.029","0","","false","Senses 2.0 Food Tree","2","0","BRAND","","","FEEDING SOLUTIONS","Cat","Hardlines","General Merchandise","Feeding","0","No","CATIT","1","999999","355142","69194109","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","CATIT SENSES 2.0 FOOD TREE 1EA","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.9829","",""
"","","","6760787","","0","1","0","","0","","99.99","60.49","60.49","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","K9 Praventa 360 Small Dogs Flea & Tick Treatment","0","0","BRAND","","","SPOT TREATMENTS","Dog","Hardlines","Solutions","Flea & Tick","0","No","PARAPET","1","999999","355142","69195264","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","K9 PRAVENTA 360 SM DG 6PK","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.504","",""
"","","","90990","","0","1","0","","0","","23.99","13.3","13.3","Scheduled Order","2","Auto","210260299","0","0","0","All","LST","REG-1","0","0.04","0.13","0","","false","No Stay! Furniture Cat Spray","3","0","BRAND","","","REPELLENTS","Cat","Hardlines","General Merchandise","Training & Electronics","0","No","PET ORGANICS","2","999999","355142","69195381","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PORG CT NO STAY SPRAY 16OZ","0","3","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","44.5602","",""
"","","","6760789","","0","1","0","","0","","109.99","66.35","66.35","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","K9 Praventa 360 Large Dogs Flea & Tick Treatment","0","0","BRAND","","","SPOT TREATMENTS","Dog","Hardlines","Solutions","Flea & Tick","0","No","PARAPET","1","999999","355142","69195770","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","K9 PRAVENTA 360 LG DG 6PK","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.6763","",""
"","","","6760783","","0","1","0","","0","","52.99","32.05","32.05","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","K9 Praventa 360 Small Dogs Flea & Tick Treatment","0","0","BRAND","","","SPOT TREATMENTS","Dog","Hardlines","Solutions","Flea & Tick","0","No","PARAPET","1","999999","355142","69195992","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","K9 PRAVENTA 360 SM DG 3PK","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.5169","",""
"","","","6739778","","0","1","0","","0","25","19.99","7.35","9.8","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0.0015","0","","false","Jerky Strips Chicken Recipe Dog Treats
","0","0","BRAND","","","JERKY","Dog","Consumables","Treats","Reward/Training","0","No","OPEN FARM","2","999999","355142","69196502","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OPFM DG GF CH JRKY STRP5.6oz","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","50.9755","",""
"","","","6760785","","0","1","0","","0","","56.99","34.31","34.31","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","K9 Praventa 360 Large Dogs Flea & Tick Treatment","0","0","BRAND","","","SPOT TREATMENTS","Dog","Hardlines","Solutions","Flea & Tick","0","No","PARAPET","1","999999","355142","69197141","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","K9 PRAVENTA 360 LG DG 3PK","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.7965","",""
"","","","6777146","","0","1","0","","0","10.02","113.99","71.867","79.87","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Salmon & Sweet Potato Recipe Puppy Dog Food","0","0","BRAND","","PUPPY","GRAIN-FREE","Dog","Consumables","Food","Natural Enhanced","0","No","OPEN FARM","2","999999","355142","69197497","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OPFM DG GF PUP SLM&SP 22LB","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","29.9325","",""
"","","","6777143","","0","1","0","","0","","35.99","24.86","24.86","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Salmon & Sweet Potato Recipe Puppy Dog Food","0","0","BRAND","","PUPPY","GRAIN-FREE","Dog","Consumables","Food","Natural Enhanced","0","No","OPEN FARM","2","999999","355142","69201512","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OPFM DG GF PUP SLM&SP 4LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","30.9253","",""
"","","","6760788","","0","1","0","","0","","104.99","63.19","63.19","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","K9 Praventa 360 Medium Dogs Flea & Tick Treatment","0","0","BRAND","","","SPOT TREATMENTS","Dog","Hardlines","Solutions","Flea & Tick","0","No","PARAPET","1","999999","355142","69202580","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","K9 PRAVENTA 360 MD DG 6PK","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.8133","",""
"","","","6777147","","0","1","0","","0","","31.99","22.41","22.41","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0.0095","0","","false","Salmon & Ancient Grains Recipe Puppy Dog Food","0","0","BRAND","","PUPPY","WITH GRAIN","Dog","Consumables","Food","Natural Enhanced","0","No","OPEN FARM","2","999999","355142","69202697","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OPFM DG ANCNT G PUP SLM 4LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","29.9469","",""
"","","","A8140","","0","1","0","","0","","17.99","8","8","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Squeez-On Flea Tick & Mosquito Control for Dogs up to 15kg","0","0","BRAND","","","SPOT TREATMENTS","Dog","Hardlines","Solutions","Flea & Tick","0","No","SENTRY","1","999999","355142","69203742","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SENTRY DG FLEA&TICK UP 15KG","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","55.5309","",""
"","","","A8142","","0","1","0","","0","","23.99","11","11","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Squeez-On Flea Tick & Mosquito Control for Dogs Over 30kg","0","0","BRAND","","","SPOT TREATMENTS","Dog","Hardlines","Solutions","Flea & Tick","0","No","SENTRY","1","999999","355142","69205110","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SNTR DG FLEA&TICK OVER 30KG","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","54.1476","",""
"","","","6760786","","0","1","0","","0","","59.99","36.11","36.11","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","K9 Praventa 360 Extra Large Dogs Flea & Tick Treatment","0","0","BRAND","","","SPOT TREATMENTS","Dog","Hardlines","Solutions","Flea & Tick","0","No","PARAPET","1","999999","355142","69205230","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","K9 PRAVENTA 360 DG XL 3PK","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.8066","",""
"","","","6474243","","0","1","0","","0","","11.99","6","6","Scheduled Order","2","Manual","210260299","0","0","0","All","OOS","OPTN","0","0.01","0.0814","0","","false","Pumpkin For My Pumpkin! Chicken, Pumpkin & Goat Milk Dog Treats","0","0","BRAND","","","FREEZE DRIED","Dog","Consumables","Treats","Reward/Training","0","No","PRIMAL","2","999999","355142","69207554","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PRIML DG CH&PUMP GOAT MLK 2OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.9583","",""
"","","","6760784","","0","1","0","","0","","54.99","33.4","33.4","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","K9 Praventa 360 Medium Dogs Flea & Tick Treatment","0","0","BRAND","","","SPOT TREATMENTS","Dog","Hardlines","Solutions","Flea & Tick","0","No","PARAPET","1","999999","355142","69208706","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","K9 PRAVENTA 360 MD DG 3PK","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.2617","",""
"","","","6739781","","0","1","0","","0","","19.99","9.8","9.8","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0.0016","0","","false","Jerky Strips Turkey Recipe Dog Treats
","0","0","BRAND","","","JERKY","Dog","Consumables","Treats","Reward/Training","0","No","OPEN FARM","2","999999","355142","69208997","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OPFM DG GF TRK JRKY STRP5.6oz","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","50.9755","",""
"","","","A8455","","0","1","0","","0","","19.99","9.5","9.5","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Squeez-On Flea Tick & Mosquito Control for Dogs 15-30kg","0","0","BRAND","","","SPOT TREATMENTS","Dog","Hardlines","Solutions","Flea & Tick","0","No","SENTRY","1","999999","355142","69209662","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SNTR DG FLEA&TICK UP 30KG","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","52.4762","",""
"","","","6777148","","0","1","0.25","","0","10.67","106.99","66.9707","74.97","Scheduled Order","2","Manual","210260299","0","0","0.15","All","LST","REG-1","0","0.07","0.3181","0","","false","Salmon & Ancient Grains Recipe Puppy Dog Food","2","0","BRAND","","PUPPY","WITH GRAIN","Dog","Consumables","Food","Natural Enhanced","0","No","OPEN FARM","2","999999","355142","69210022","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OPFM DG ANCNT G PUP SLM 22LB","0","2","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","13","13","29.928","",""
"","","","6656719","","0","1","0","","0","","26.99","14.84","14.84","Scheduled Order","1","Manual","210260299","0","0","0","All","NEW","OPTN","0","0","0","0","","false","Tropical Carnival Natural Behaviors Rabbit Food","0","0","BRAND","","","PELLETS & EXTRUDED","Specialty","Small Animal","Feeding","Food","0","No","BROWNS","1","999999","355142","69216459","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRN TRP CRN NB RBT FD 4LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","45.0167","",""
"","","","IY912","","0","1","0","","0","20","26.99","14.712","18.39","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Naturally Fresh Chicken & Duck Recipe Dog Food","0","0","BRAND","","ALL","WITH GRAIN","Dog","Consumables","Food","Natural Enhanced","0","No","WHOLESOME BLEND","2","999999","355142","69218511","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","WB DG CHK&DK 5LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","31.8637","",""
"","","","X7523","","0","1","0","","0","","39.99","21","21","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0.0037","0","","false","Vesper Grey Tunnel","2","0","BRAND","","","TUNNELS","Cat","Hardlines","General Merchandise","Toys","0","No","CATIT","1","999999","355142","69218914","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","CATIT VESPER TUNNEL GRAY","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","47.4869","",""
"","","","50259","","0","1","0","","0","","28.99","14.5","14.5","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Tropical Carnival Natural Behaviors Timothy Hay Small Animal Food","0","0","BRAND","","","HAY","Specialty","Small Animal","Feeding","Hay","0","No","BROWNS","1","999999","355142","69223006","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BRN TRP CRN NB TMTHY HAY 48OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.9828","",""
"","","","1103949","","0","1","0","","0","","73.99","52.5","52.5","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0.0069","0","","false","Original Large Dental Dog Treats","0","0","BRAND","","","DENTAL","Dog","Consumables","Treats","Dental","0","No","GREENIES","1","999999","355142","69225975","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","GREENIES DG DNTL LRGE 54OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","29.0445","",""
"","","","6232280","","0","1","0","","0","","52.99","33.6","33.6","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Churu Tuna & Chicken Variety Pack Cat Treats","0","0","BRAND","","","TOPPERS","Cat","Consumables","Treats","Reward","0","No","INABA","2","999999","355142","69226062","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","INABA CT CHURU VAR PK 50CT","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","36.5918","",""
"","","","E4270","","0","1","0","","0","20","56.99","28.384","35.48","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Naturally Fresh Sensitive Skin & Stomach Turkey & Rabbit Recipe Adult Cat Food","0","0","BRAND","","ADULT","WITH GRAIN","Cat","Consumables","Food","Natural Enhanced","0","No","WHOLESOME BLEND","2","999999","355142","69226714","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","WB CT TK & RB 11LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","37.7435","",""
"","","","A9732","","0","1","0.25","","0","20","28.99","13.624","17.03","Scheduled Order","2","Manual","210260299","0","0","0.08","All","LST","OPTN","0","0.08","0.3646","0","","false","Naturally Fresh Easy to Digest Salmon & Chicken Recipe Cat Food","2","0","BRAND","","ADULT","WITH GRAIN","Cat","Consumables","Food","Natural Enhanced","0","No","WHOLESOME BLEND","2","999999","355142","69227470","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","WB CT SLM&CHK 5LB","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","25","25","41.2556","",""
